Compound_ID,InChIKey,Name,Molecule_ChEMBL_ID,Nivel_Modelo,Modelo_Detalle,Especie,Tejido_Organo,Tipo_Ensayo,Categoria_Endpoint,Endpoint_Original,Efecto_Magnitud,Efecto_Unidad,Es_Puro,Tipo_Efecto_Direccion,Concentracion_Dosis,Tiempo_Exposicion,Target_Conocido,Mecanismo_Propuesto,Ensayo_ChEMBL_ID,Referencia_Bibliografica,Metodo_Obtencion,Efecto_pX,Efecto_Magnitud_Numerico
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,CELL-LINE,Hepatocyte,Rattus norvegicus,,F — Hepatoprotective activity against carbon tetrachloride-induced hepatotoxicity in fasted Sprague-Dawley rat hepatocytes assessed as serum glutamic oxaloacetic transaminase release at 0.01 mg/ml administered before 10 mins of carbon tetrachloride challenge measured after 30 mins,Efecto celular (sin especificar — revisar assay_description),Activity,19.5,%,True,,,,,,CHEMBL1020949,J Nat Prod (1987) [CHEMBL1150721],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,19.5
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,CELL-LINE,Hepatocyte,Rattus norvegicus,,F — Hepatoprotective activity against carbon tetrachloride-induced hepatotoxicity in fasted Sprague-Dawley rat hepatocytes assessed as serum glutamic oxaloacetic transaminase release at 0.1 mg/ml administered before 10 mins of carbon tetrachloride challenge measured after 30 mins,Efecto celular (sin especificar — revisar assay_description),Activity,19.4,%,True,,,,,,CHEMBL1020950,J Nat Prod (1987) [CHEMBL1150721],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,19.4
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,CELL-LINE,Hepatocyte,Rattus norvegicus,,F — Hepatoprotective activity against carbon tetrachloride-induced hepatotoxicity in fasted Sprague-Dawley rat hepatocytes assessed as serum glutamic oxaloacetic transaminase release at 1 mg/ml administered before 10 mins of carbon tetrachloride challenge measured after 30 mins,Efecto celular (sin especificar — revisar assay_description),Activity,20.6,%,True,,,,,,CHEMBL1020951,J Nat Prod (1987) [CHEMBL1150721],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,20.6
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,CELL-LINE,Hepatocyte,Rattus norvegicus,,F — Hepatoprotective activity against carbon tetrachloride-induced hepatotoxicity in fasted Sprague-Dawley rat hepatocytes assessed as serum glutamic oxaloacetic transaminase release at 3 mg/ml administered before 10 mins of carbon tetrachloride challenge measured after 30 mins,Efecto celular (sin especificar — revisar assay_description),Activity,20.6,%,True,,,,,,CHEMBL1020952,J Nat Prod (1987) [CHEMBL1150721],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,20.6
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,CELL-LINE,Hepatocyte,Rattus norvegicus,,F — Hepatoprotective activity against carbon tetrachloride-induced hepatotoxicity in fasted Sprague-Dawley rat hepatocytes assessed as serum glutamic pyruvate transaminase release at 0.01 mg/ml administered before 10 mins of carbon tetrachloride challenge measured after 30 mins,Efecto celular (sin especificar — revisar assay_description),Activity,16.7,%,True,,,,,,CHEMBL1020953,J Nat Prod (1987) [CHEMBL1150721],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,16.7
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,CELL-LINE,Hepatocyte,Rattus norvegicus,,F — Hepatoprotective activity against carbon tetrachloride-induced hepatotoxicity in fasted Sprague-Dawley rat hepatocytes assessed as serum glutamic pyruvate transaminase release at 0.1 mg/ml administered before 10 mins of carbon tetrachloride challenge measured after 30 mins,Efecto celular (sin especificar — revisar assay_description),Activity,15.3,%,True,,,,,,CHEMBL1020954,J Nat Prod (1987) [CHEMBL1150721],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,15.3
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,CELL-LINE,Hepatocyte,Rattus norvegicus,,F — Hepatoprotective activity against carbon tetrachloride-induced hepatotoxicity in fasted Sprague-Dawley rat hepatocytes assessed as serum glutamate pyruvate transaminase release at 1 mg/ml administered before 10 mins of carbon tetrachloride challenge measured after 30 mins,Efecto celular (sin especificar — revisar assay_description),Activity,17.7,%,True,,,,,,CHEMBL1020955,J Nat Prod (1987) [CHEMBL1150721],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,17.7
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,CELL-LINE,Hepatocyte,Rattus norvegicus,,F — Hepatoprotective activity against carbon tetrachloride-induced hepatotoxicity in fasted Sprague-Dawley rat hepatocytes assessed as serum glutamic pyruvate transaminase release at 3 mg/ml administered before 10 mins of carbon tetrachloride challenge measured after 30 mins,Efecto celular (sin especificar — revisar assay_description),Activity,15.9,%,True,,,,,,CHEMBL1020956,J Nat Prod (1987) [CHEMBL1150721],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,15.9
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,NON-MOLECULAR,NON-PROTEIN TARGET,,,F — Antioxidant activity against Cu2+-induced lipid peroxidation in human plasma LDL preincubated for 1 hr before Cu2+ challenge,Antioxidante (radical/peroxidación),Activity,155.5,uM/L,True,,,,,,CHEMBL1018933,J Nat Prod (2001) [CHEMBL1137802],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,155.5
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,NON-MOLECULAR,NON-PROTEIN TARGET,,,F — Antioxidant activity against AAPH-induced lipid peroxidation in human plasma LDL preincubated for 1 hr before AAPH challenge,Antioxidante (radical/peroxidación),Activity,55.3,uM/L,True,,,,,,CHEMBL1018934,J Nat Prod (2001) [CHEMBL1137802],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,55.3
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,SINGLE PROTEIN,Prostaglandin G/H synthase 2,Homo sapiens,,B — Inhibition of COX2 at 100 uM by scintillation proximity assay,Actividad enzimática / inhibición de proteína específica,Inhibition,30.0,%,True,,,,Prostaglandin G/H synthase 2,,CHEMBL1014033,J Nat Prod (2002) [CHEMBL1150665],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,30.0
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,UNCHECKED,Unchecked,,,B — Inhibition of Bacillus stearothermophilus alpha-glucosidase,Efecto bioquímico general (target no molecular),IC50,2822500.0,nM,True,,,,,,CHEMBL1025641,J Med Chem (2008) [CHEMBL1140104],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",2.5493660494029946,2822500.0
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,UNCHECKED,Unchecked,,,B — Inhibition of Saccharomyces cerevisiae alpha-glucosidase,Efecto bioquímico general (target no molecular),IC50,2822500.0,nM,True,,,,,,CHEMBL1025642,J Med Chem (2008) [CHEMBL1140104],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",2.5493660494029946,2822500.0
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,ORGANISM,Helicobacter pylori,Helicobacter pylori,,F — Antimicrobial activity against Helicobacter pylori isolates after 36 hrs under aerobic condition by microdilution method,Actividad antimicrobiana/antiparasitaria,MIC,6.25,ug.mL-1,True,,,,,,CHEMBL983106,J Nat Prod (2003) [CHEMBL1146521],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,6.25
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,UNKNOWN,Radical scavenging activity,,,F — Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins,Antioxidante (radical/peroxidación),IC50,39500.0,nM,True,,,,,,CHEMBL984999,J Nat Prod (2003) [CHEMBL1146555],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",4.403402904373539,39500.0
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,CELL-LINE,HCT-116,Homo sapiens,,F — Cytotoxicity against human HCT116 cells after 72 hrs by MTT assay,Citotoxicidad / viabilidad celular,IC50,367000.0,nM,True,,,,,,CHEMBL985000,J Nat Prod (2003) [CHEMBL1146555],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",3.4353339357479107,367000.0
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,CELL-LINE,SW480,Homo sapiens,,F — Cytotoxicity against human SW480 cells after 72 hrs by MTT assay,Citotoxicidad / viabilidad celular,IC50,353000.0,nM,True,,,,,,CHEMBL985001,J Nat Prod (2003) [CHEMBL1146555],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",3.452225294612177,353000.0
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,UNCHECKED,Unchecked,,,F — Induction of phytohemagglutininin-activated HMNC proliferation assessed as [3H]thymidine uptake at 10 ug/mL after 3 days by lymphoproliferation test relative to control,Citotoxicidad / viabilidad celular,Activity,97.9,%,True,,,,,,CHEMBL975703,J Nat Prod (1999) [CHEMBL1157280],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,97.9
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,UNCHECKED,Unchecked,,,F — Induction of resting HMNC proliferation assessed as [3H]thymidine uptake at 10 ug/mL after 3 days by lymphoproliferation test relative to control,Citotoxicidad / viabilidad celular,Activity,909.7,cpm,True,,,,,,CHEMBL975702,J Nat Prod (1999) [CHEMBL1157280],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,909.7
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,UNCHECKED,Unchecked,,,F — Immunomodulatory activity in resting HMNC assessed as IFN-gamma production at 10 ug/mL after 3 days by EIA realtive to control,Efecto bioquímico general (target no molecular),Activity,38.5,pg/ml,True,,,,,,CHEMBL975706,J Nat Prod (1999) [CHEMBL1157280],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,38.5
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,UNCHECKED,Unchecked,,,F — Induction of phytohemagglutininin-activated HMNC proliferation assessed as [3H]thymidine uptake after 3 days by lymphoproliferation test,Citotoxicidad / viabilidad celular,EC50,4.9,ug.mL-1,True,,,,,,CHEMBL975704,J Nat Prod (1999) [CHEMBL1157280],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,4.9
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,UNCHECKED,Unchecked,,,F — Induction of resting HMNC proliferation assessed as [3H]thymidine uptake after 3 days by lymphoproliferation test,Citotoxicidad / viabilidad celular,EC50,1.54,ug.mL-1,True,,,,,,CHEMBL975705,J Nat Prod (1999) [CHEMBL1157280],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,1.54
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,UNCHECKED,Unchecked,,,F — Immunomodulatory activity in phytochemagglutininin-stimulatedHMNC assessed as IFN-gamma production after 3 days by EIA,Efecto bioquímico general (target no molecular),EC50,2.8,ug.mL-1,True,,,,,,CHEMBL975708,J Nat Prod (1999) [CHEMBL1157280],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,2.8
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,UNCHECKED,Unchecked,,,F — Immunomodulatory activity in resting HMNC assessed as IFN-gamma production after 3 days by EIA,Efecto bioquímico general (target no molecular),EC50,3.9,ug.mL-1,True,,,,,,CHEMBL975709,J Nat Prod (1999) [CHEMBL1157280],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,3.9
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,NON-MOLECULAR,NON-PROTEIN TARGET,,,F — Growth inhibition of BALB/c mouse cloned 3T3/A31 cells after 72 hrs by nigrosin assay,Citotoxicidad / viabilidad celular,IC50,280000.0,nM,True,,,,,,CHEMBL975728,J Nat Prod (1999) [CHEMBL1141813],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",3.5528419686577806,280000.0
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,CELL-LINE,BALB/3T3,Mus musculus,,F — Stimulation of BALB/c mouse cloned 3T3/A31 cells growth at 0.01 to 0.1 ug/mL,Efecto celular (sin especificar — revisar assay_description),Activity,5.3,%,True,,,,,,CHEMBL975733,J Nat Prod (1999) [CHEMBL1141813],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,5.3
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,SINGLE PROTEIN,Tyrosine-protein kinase Lck,Homo sapiens,,B — Inhibition of LCK SH2 domain at 200 uM,Actividad enzimática / inhibición de proteína específica,Inhibition,12.0,%,True,,,,Tyrosine-protein kinase Lck,,CHEMBL1024396,Bioorg Med Chem Lett (2009) [CHEMBL1158427],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,12.0
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,SINGLE PROTEIN,Proto-oncogene tyrosine-protein kinase Src,Homo sapiens,,B — Inhibition of SRC SH2 domain at 200 uM,Actividad enzimática / inhibición de proteína específica,Inhibition,3.0,%,True,,,,Proto-oncogene tyrosine-protein kinase Src,,CHEMBL1024397,Bioorg Med Chem Lett (2009) [CHEMBL1158427],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,3.0
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,SINGLE PROTEIN,Signal transducer and activator of transcription 1-alpha/beta,Homo sapiens,,B — Inhibition of STAT1 SH2 domain at 200 uM,Actividad enzimática / inhibición de proteína específica,Inhibition,-3.0,%,True,,,,Signal transducer and activator of transcription 1-alpha/beta,,CHEMBL1024398,Bioorg Med Chem Lett (2009) [CHEMBL1158427],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,-3.0
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,SINGLE PROTEIN,Signal transducer and activator of transcription 3,Homo sapiens,,B — Inhibition of STAT3 SH2 domain at 200 uM,Actividad enzimática / inhibición de proteína específica,Inhibition,5.0,%,True,,,,Signal transducer and activator of transcription 3,,CHEMBL1029438,Bioorg Med Chem Lett (2009) [CHEMBL1158427],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,5.0
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,SINGLE PROTEIN,Signal transducer and activator of transcription 5B,Homo sapiens,,B — Inhibition of STAT5b SH2 domain at 200 uM,Actividad enzimática / inhibición de proteína específica,Inhibition,-1.0,%,True,,,,Signal transducer and activator of transcription 5B,,CHEMBL1029439,Bioorg Med Chem Lett (2009) [CHEMBL1158427],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,-1.0
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,PROTEIN FAMILY,Histone deacetylase,Homo sapiens,,B — Inhibition of HDAC in human Hela cells nuclear extracts assessed as residual activity at 500 uM by fluorimetric assay,Actividad enzimática / inhibición de proteína específica,Activity,40.0,%,True,,,,,,CHEMBL1040171,Bioorg Med Chem (2009) [CHEMBL1155249],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,40.0
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,PROTEIN FAMILY,Histone deacetylase,Homo sapiens,,B — Inhibition of HDAC in human Hela cells nuclear extracts by fluorimetric assay,Actividad enzimática / inhibición de proteína específica,Ki,135.0,nM,True,,,,,,CHEMBL1040172,Bioorg Med Chem (2009) [CHEMBL1155249],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",6.8696662315049934,135.0
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,PROTEIN FAMILY,Histone deacetylase,Homo sapiens,,B — Inhibition of HDAC in human Hela cells nuclear extracts by fluorimetric assay,Actividad enzimática / inhibición de proteína específica,IC50,375000.0,nM,True,,,,,,CHEMBL1040172,Bioorg Med Chem (2009) [CHEMBL1155249],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",3.425968732272281,375000.0
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,NON-MOLECULAR,NON-PROTEIN TARGET,,,F — Antioxidant activity assessed as formazan formation induced absorbance changes at 25 ppm at 570 nm at 37 degC for 6 hrs by MTT assay,Antioxidante (radical/peroxidación),deltaA,0.72,,True,,,,,,CHEMBL1176153,J Nat Prod (2010) [CHEMBL1177744],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,0.72
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,SINGLE PROTEIN,"Beta-1,3-glucan synthase",Candida albicans,,"B — Inhibition of Candida albicans 1,3 beta-D-glucan synthase",Actividad enzimática / inhibición de proteína específica,IC50,90000.0,nM,True,,,,"Beta-1,3-glucan synthase",,CHEMBL1251396,Bioorg Med Chem (2010) [CHEMBL1250535],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",4.045757490560675,90000.0
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,ORGANISM,Candida albicans,Candida albicans,,F — Antifungal activity against Candida albicans by NCCLS method,Actividad antimicrobiana/antiparasitaria,MIC,181000.0,nM,True,,,,,,CHEMBL1251397,Bioorg Med Chem (2010) [CHEMBL1250535],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,181000.0
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,UNCHECKED,Unchecked,,,"B — PUBCHEM_BIOASSAY: A biochemical assay using the ADP-Hunter methodology, purified TAg, and ATP to identify compounds that inhibit the ATPase activity of Tag - Counter Screen. (Class of assay: confirmatory) [Related pubchem assays: 1903, 1909, 2102 ]",Efecto bioquímico general (target no molecular),IC50,8410.0,nM,True,,,,,,CHEMBL1613969,None (None) [CHEMBL1201862],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",5.075204004202088,8410.0
B04,CWVRJTMFETXNAD-JUHZACGLSA-N,Chlorogenic acid,CHEMBL284616,ORGANISM,Mus musculus,Mus musculus,,F — Antiobesity activity against high-fat diet fed ICR mouse assessed as change in initial body weight after 4 weeks (high fat diet fed group = 25.9 +/- 0.38 g),"Estudio en organismo modelo completo (in vivo, no antimicrobiano)",Activity,25.9,g,True,,,,,,CHEMBL1685532,Bioorg Med Chem Lett (2011) [CHEMBL1681748],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,25.9
